"ID","X-Def","Y-Def","Z-Def"
2863,28.98752,3.4715,4.
2864,29.,0.,4.
2865,29.,4.,4.
2866,29.2,2.,4.
2867,29.32603,1.596265,4.
2868,29.32603,2.403735,4.
2869,29.49822,0.546711,4.
2870,29.49822,3.453289,4.
2871,29.5,0.,4.
2872,29.5,4.,4.
2873,29.50539,1.127332,4.
2874,29.50539,2.872668,4.
2875,29.6,2.,4.
2876,29.71716,1.717157,4.
2877,29.71716,2.282843,4.
2878,29.74084,1.401033,4.
2879,29.74084,2.598967,4.
2880,30.,0.,4.
2881,30.,0.53281,4.
2882,30.,1.036181,4.
2883,30.,1.359974,4.
2884,30.,1.6,4.
2885,30.,1.811438,4.
2886,30.,2.,4.
2887,30.,2.188562,4.
2888,30.,2.4,4.
2889,30.,2.640026,4.
2890,30.,2.963819,4.
2891,30.,3.46719,4.
2892,30.,4.,4.
2893,30.25916,1.401033,4.
2894,30.25916,2.598967,4.
2895,30.28284,1.717157,4.
2896,30.28284,2.282843,4.
2897,30.4,2.,4.
2898,30.49461,1.127332,4.
2899,30.49461,2.872668,4.
2900,30.5,0.,4.
2901,30.5,4.,4.
2902,30.50178,0.546711,4.
2903,30.50178,3.453289,4.
2904,30.67397,1.596265,4.
2905,30.67397,2.403735,4.
2906,30.8,2.,4.
2907,31.,0.,4.
2908,31.,4.,4.
2909,31.01248,0.5285,4.
2910,31.01248,3.4715,4.
2911,31.03824,1.054059,4.
2912,31.03824,2.945941,4.
2913,31.1184,1.541665,4.
2914,31.1184,2.458335,4.
2915,31.2,2.,4.
2916,31.5,0.,4.
2917,31.5,4.,4.
2918,31.50998,0.512084,4.
2919,31.50998,3.487916,4.
2920,31.5274,1.020598,4.
2921,31.5274,2.979402,4.
2922,31.56146,1.515394,4.
2923,31.56146,2.484606,4.
2924,31.6,2.,4.
2925,32.,0.,4.
2926,32.,0.5,4.
2927,32.,1.,4.
2928,32.,1.5,4.
2929,32.,2.,4.
2930,32.,2.5,4.
2931,32.,3.,4.
2932,32.,3.5,4.
2933,32.,4.,4.
2934,32.4,2.,4.
2935,32.43854,1.515394,4.
2936,32.43854,2.484606,4.
2937,32.4726,1.020598,4.
2938,32.4726,2.979402,4.
2939,32.49002,0.512084,4.
2940,32.49002,3.487916,4.
2941,32.5,0.,4.
2942,32.5,4.,4.
2943,32.8,2.,4.
2944,32.8816,1.541665,4.
2945,32.8816,2.458335,4.
2946,32.96176,1.054059,4.
2947,32.96176,2.945941,4.
2948,32.98752,0.5285,4.
2949,32.98752,3.4715,4.
2950,33.,0.,4.
2951,33.,4.,4.
2952,33.2,2.,4.
2953,33.32603,1.596265,4.
2954,33.32603,2.403735,4.
2955,33.49822,0.546711,4.
2956,33.49822,3.453289,4.
2957,33.5,0.,4.
2958,33.5,4.,4.
2959,33.50539,1.127332,4.
2960,33.50539,2.872668,4.
2961,33.6,2.,4.
2962,33.71716,1.717157,4.
2963,33.71716,2.282843,4.
2964,33.74084,1.401033,4.
2965,33.74084,2.598967,4.
2966,34.,0.,4.
2967,34.,0.53281,4.
2968,34.,1.036181,4.
2969,34.,1.359974,4.
2970,34.,1.6,4.
2971,34.,1.811438,4.
2972,34.,2.,4.
2973,34.,2.188562,4.
2974,34.,2.4,4.
2975,34.,2.640026,4.
2976,34.,2.963819,4.
2977,34.,3.46719,4.
2978,34.,4.,4.
2979,34.25916,1.401033,4.
2980,34.25916,2.598967,4.
2981,34.28284,1.717157,4.
2982,34.28284,2.282843,4.
2983,34.4,2.,4.
2984,34.49461,1.127332,4.
2985,34.49461,2.872668,4.
2986,34.5,0.,4.
2987,34.5,4.,4.
2988,34.50178,0.546711,4.
2989,34.50178,3.453289,4.
2990,34.67397,1.596265,4.
2991,34.67397,2.403735,4.
2992,34.8,2.,4.
2993,35.,0.,4.
2994,35.,4.,4.
2995,35.01248,0.5285,4.
2996,35.01248,3.4715,4.
2997,35.03824,1.054059,4.
2998,35.03824,2.945941,4.
2999,35.1184,1.541665,4.
3000,35.1184,2.458335,4.
3001,35.2,2.,4.
3002,35.5,0.,4.
3003,35.5,4.,4.
3004,35.50998,0.512084,4.
3005,35.50998,3.487916,4.
3006,35.5274,1.020598,4.
3007,35.5274,2.979402,4.
3008,35.56146,1.515394,4.
3009,35.56146,2.484606,4.
3010,35.6,2.,4.
3011,36.,0.,4.
3012,36.,0.5,4.
3013,36.,1.,4.
3014,36.,1.5,4.
3015,36.,2.,4.
3016,36.,2.5,4.
3017,36.,3.,4.
3018,36.,3.5,4.
3019,36.,4.,4.
3020,36.4,2.,4.
3021,36.43854,1.515394,4.
3022,36.43854,2.484606,4.
3023,36.4726,1.020598,4.
3024,36.4726,2.979402,4.
3025,36.49002,0.512084,4.
3026,36.49002,3.487916,4.
3027,36.5,0.,4.
3028,36.5,4.,4.
3029,36.8,2.,4.
3030,36.8816,1.541665,4.
3031,36.8816,2.458335,4.
3032,36.96176,1.054059,4.
3033,36.96176,2.945941,4.
3034,36.98752,0.5285,4.
3035,36.98752,3.4715,4.
3036,37.,0.,4.
3037,37.,4.,4.
3038,37.2,2.,4.
3039,37.32603,1.596265,4.
3040,37.32603,2.403735,4.
3041,37.49822,0.546711,4.
3042,37.49822,3.453289,4.
3043,37.5,0.,4.
3044,37.5,4.,4.
3045,37.50539,1.127332,4.
3046,37.50539,2.872668,4.
3047,37.6,2.,4.
3048,37.71716,1.717157,4.
3049,37.71716,2.282843,4.
3050,37.74084,1.401033,4.
3051,37.74084,2.598967,4.
3052,38.,0.,4.
3053,38.,0.53281,4.
3054,38.,1.036181,4.
3055,38.,1.359974,4.
3056,38.,1.6,4.
3057,38.,1.811438,4.
3058,38.,2.,4.
3059,38.,2.188562,4.
3060,38.,2.4,4.
3061,38.,2.640026,4.
3062,38.,2.963819,4.
3063,38.,3.46719,4.
3064,38.,4.,4.
3065,38.25916,1.401033,4.
3066,38.25916,2.598967,4.
3067,38.28284,1.717157,4.
3068,38.28284,2.282843,4.
3069,38.4,2.,4.
3070,38.49461,1.127332,4.
3071,38.49461,2.872668,4.
3072,38.5,0.,4.
3073,38.5,4.,4.
3074,38.50178,0.546711,4.
3075,38.50178,3.453289,4.
3076,38.67397,1.596265,4.
3077,38.67397,2.403735,4.
3078,38.8,2.,4.
3079,39.,0.,4.
3080,39.,4.,4.
3081,39.01248,0.5285,4.
3082,39.01248,3.4715,4.
3083,39.03824,1.054059,4.
3084,39.03824,2.945941,4.
3085,39.1184,1.541665,4.
3086,39.1184,2.458335,4.
3087,39.2,2.,4.
3088,39.5,0.,4.
3089,39.5,4.,4.
3090,39.50998,0.512084,4.
3091,39.50998,3.487916,4.
3092,39.5274,1.020598,4.
3093,39.5274,2.979402,4.
3094,39.56146,1.515394,4.
3095,39.56146,2.484606,4.
3096,39.6,2.,4.
3097,40.,0.,4.
3098,40.,0.5,4.
3099,40.,1.,4.
3100,40.,1.5,4.
3101,40.,2.,4.
3102,40.,2.5,4.
3103,40.,3.,4.
3104,40.,3.5,4.
3105,40.,4.,4.
3106,40.4,2.,4.
3107,40.43854,1.515394,4.
3108,40.43854,2.484606,4.
3109,40.4726,1.020598,4.
3110,40.4726,2.979402,4.
3111,40.49002,0.512084,4.
3112,40.49002,3.487916,4.
3113,40.5,0.,4.
3114,40.5,4.,4.
3115,40.8,2.,4.
3116,40.8816,1.541665,4.
3117,40.8816,2.458335,4.
3118,40.96176,1.054059,4.
3119,40.96176,2.945941,4.
3120,40.98752,0.5285,4.
3121,40.98752,3.4715,4.
3122,41.,0.,4.
3123,41.,4.,4.
3124,41.2,2.,4.
3125,41.32603,1.596265,4.
3126,41.32603,2.403735,4.
3127,41.49822,0.546711,4.
3128,41.49822,3.453289,4.
3129,41.5,0.,4.
3130,41.5,4.,4.
3131,41.50539,1.127332,4.
3132,41.50539,2.872668,4.
3133,41.6,2.,4.
3134,41.71716,1.717157,4.
3135,41.71716,2.282843,4.
3136,41.74084,1.401033,4.
3137,41.74084,2.598967,4.
3138,42.,0.,4.
3139,42.,0.53281,4.
3140,42.,1.036181,4.
3141,42.,1.359974,4.
3142,42.,1.6,4.
3143,42.,1.811438,4.
3144,42.,2.,4.
3145,42.,2.188562,4.
3146,42.,2.4,4.
3147,42.,2.640026,4.
3148,42.,2.963819,4.
3149,42.,3.46719,4.
3150,42.,4.,4.
3151,42.25916,1.401033,4.
3152,42.25916,2.598967,4.
3153,42.28284,1.717157,4.
3154,42.28284,2.282843,4.
3155,42.4,2.,4.
3156,42.49461,1.127332,4.
3157,42.49461,2.872668,4.
3158,42.5,0.,4.
3159,42.5,4.,4.
3160,42.50178,0.546711,4.
3161,42.50178,3.453289,4.
3162,42.67397,1.596265,4.
3163,42.67397,2.403735,4.
3164,42.8,2.,4.
3165,43.,0.,4.
3166,43.,4.,4.
3167,43.01248,0.5285,4.
3168,43.01248,3.4715,4.
3169,43.03824,1.054059,4.
3170,43.03824,2.945941,4.
3171,43.1184,1.541665,4.
3172,43.1184,2.458335,4.
3173,43.2,2.,4.
3174,43.5,0.,4.
3175,43.5,4.,4.
3176,43.50998,0.512084,4.
3177,43.50998,3.487916,4.
3178,43.5274,1.020598,4.
3179,43.5274,2.979402,4.
3180,43.56146,1.515394,4.
3181,43.56146,2.484606,4.
3182,43.6,2.,4.
3183,44.,0.,4.
3184,44.,0.5,4.
3185,44.,1.,4.
3186,44.,1.5,4.
3187,44.,2.,4.
3188,44.,2.5,4.
3189,44.,3.,4.
3190,44.,3.5,4.
3191,44.,4.,4.
3192,44.4,2.,4.
3193,44.43854,1.515394,4.
3194,44.43854,2.484606,4.
3195,44.4726,1.020598,4.
3196,44.4726,2.979402,4.
3197,44.49002,0.512084,4.
3198,44.49002,3.487916,4.
3199,44.5,0.,4.
3200,44.5,4.,4.
3201,44.8,2.,4.
3202,44.8816,1.541665,4.
3203,44.8816,2.458335,4.
3204,44.96176,1.054059,4.
3205,44.96176,2.945941,4.
3206,44.98752,0.5285,4.
3207,44.98752,3.4715,4.
3208,45.,0.,4.
3209,45.,4.,4.
3210,45.2,2.,4.
3211,45.32603,1.596265,4.
3212,45.32603,2.403735,4.
3213,45.49822,0.546711,4.
3214,45.49822,3.453289,4.
3215,45.5,0.,4.
3216,45.5,4.,4.
3217,45.50539,1.127332,4.
3218,45.50539,2.872668,4.
3219,45.6,2.,4.
3220,45.71716,1.717157,4.
3221,45.71716,2.282843,4.
3222,45.74084,1.401033,4.
3223,45.74084,2.598967,4.
3224,46.,0.,4.
3225,46.,0.53281,4.
3226,46.,1.036181,4.
3227,46.,1.359974,4.
3228,46.,1.6,4.
3229,46.,1.811438,4.
3230,46.,2.,4.
3231,46.,2.188562,4.
3232,46.,2.4,4.
3233,46.,2.640026,4.
3234,46.,2.963819,4.
3235,46.,3.46719,4.
3236,46.,4.,4.
3237,46.25916,1.401033,4.
3238,46.25916,2.598967,4.
3239,46.28284,1.717157,4.
3240,46.28284,2.282843,4.
3241,46.4,2.,4.
3242,46.49461,1.127332,4.
3243,46.49461,2.872668,4.
3244,46.5,0.,4.
3245,46.5,4.,4.
3246,46.50178,0.546711,4.
3247,46.50178,3.453289,4.
3248,46.67397,1.596265,4.
3249,46.67397,2.403735,4.
3250,46.8,2.,4.
3251,47.,0.,4.
3252,47.,4.,4.
3253,47.01248,0.5285,4.
3254,47.01248,3.4715,4.
3255,47.03824,1.054059,4.
3256,47.03824,2.945941,4.
3257,47.1184,1.541665,4.
3258,47.1184,2.458335,4.
3259,47.2,2.,4.
3260,47.5,0.,4.
3261,47.5,4.,4.
3262,47.50998,0.512084,4.
3263,47.50998,3.487916,4.
3264,47.5274,1.020598,4.
3265,47.5274,2.979402,4.
3266,47.56146,1.515394,4.
3267,47.56146,2.484606,4.
3268,47.6,2.,4.
3269,48.,0.,4.
3270,48.,0.5,4.
3271,48.,1.,4.
3272,48.,1.5,4.
3273,48.,2.,4.
3274,48.,2.5,4.
3275,48.,3.,4.
3276,48.,3.5,4.
3277,48.,4.,4.
3278,48.4,2.,4.
3279,48.43854,1.515394,4.
3280,48.43854,2.484606,4.
3281,48.4726,1.020598,4.
3282,48.4726,2.979402,4.
3283,48.49002,0.512084,4.
3284,48.49002,3.487916,4.
3285,48.5,0.,4.
3286,48.5,4.,4.
3287,48.8,2.,4.
3288,48.8816,1.541665,4.
3289,48.8816,2.458335,4.
3290,48.96176,1.054059,4.
3291,48.96176,2.945941,4.
3292,48.98752,0.5285,4.
3293,48.98752,3.4715,4.
3294,49.,0.,4.
3295,49.,4.,4.
3296,49.2,2.,4.
3297,49.32603,1.596265,4.
3298,49.32603,2.403735,4.
3299,49.49822,0.546711,4.
3300,49.49822,3.453289,4.
3301,49.5,0.,4.
3302,49.5,4.,4.
3303,49.50539,1.127332,4.
3304,49.50539,2.872668,4.
3305,49.6,2.,4.
3306,49.71716,1.717157,4.
3307,49.71716,2.282843,4.
3308,49.74084,1.401033,4.
3309,49.74084,2.598967,4.
3310,50.,0.,4.
3311,50.,0.53281,4.
3312,50.,1.036181,4.
3313,50.,1.359974,4.
3314,50.,1.6,4.
3315,50.,1.811438,4.
3316,50.,2.,4.
3317,50.,2.188562,4.
3318,50.,2.4,4.
3319,50.,2.640026,4.
3320,50.,2.963819,4.
3321,50.,3.46719,4.
3322,50.,4.,4.
3323,50.25916,1.401033,4.
3324,50.25916,2.598967,4.
3325,50.28284,1.717157,4.
3326,50.28284,2.282843,4.
3327,50.4,2.,4.
3328,50.49461,1.127332,4.
3329,50.49461,2.872668,4.
3330,50.5,0.,4.
3331,50.5,4.,4.
3332,50.50178,0.546711,4.
3333,50.50178,3.453289,4.
3334,50.67397,1.596265,4.
3335,50.67397,2.403735,4.
3336,50.8,2.,4.
3337,51.,0.,4.
3338,51.,4.,4.
3339,51.01248,0.5285,4.
3340,51.01248,3.4715,4.
3341,51.03824,1.054059,4.
3342,51.03824,2.945941,4.
3343,51.1184,1.541665,4.
3344,51.1184,2.458335,4.
3345,51.2,2.,4.
3346,51.5,0.,4.
3347,51.5,4.,4.
3348,51.50998,0.512084,4.
3349,51.50998,3.487916,4.
3350,51.5274,1.020598,4.
3351,51.5274,2.979402,4.
3352,51.56146,1.515394,4.
3353,51.56146,2.484606,4.
3354,51.6,2.,4.
3355,52.,0.,4.
3356,52.,0.5,4.
3357,52.,1.,4.
3358,52.,1.5,4.
3359,52.,2.,4.
3360,52.,2.5,4.
3361,52.,3.,4.
3362,52.,3.5,4.
3363,52.,4.,4.
3364,52.4,2.,4.
3365,52.43854,1.515394,4.
3366,52.43854,2.484606,4.
3367,52.4726,1.020598,4.
3368,52.4726,2.979402,4.
3369,52.49002,0.512084,4.
3370,52.49002,3.487916,4.
3371,52.5,0.,4.
3372,52.5,4.,4.
3373,52.8,2.,4.
3374,52.8816,1.541665,4.
3375,52.8816,2.458335,4.
3376,52.96176,1.054059,4.
3377,52.96176,2.945941,4.
3378,52.98752,0.5285,4.
3379,52.98752,3.4715,4.
3380,53.,0.,4.
3381,53.,4.,4.
3382,53.2,2.,4.
3383,53.32603,1.596265,4.
3384,53.32603,2.403735,4.
3385,53.49822,0.546711,4.
3386,53.49822,3.453289,4.
3387,53.5,0.,4.
3388,53.5,4.,4.
3389,53.50539,1.127332,4.
3390,53.50539,2.872668,4.
3391,53.6,2.,4.
3392,53.71716,1.717157,4.
3393,53.71716,2.282843,4.
3394,53.74084,1.401033,4.
3395,53.74084,2.598967,4.
3396,54.,0.,4.
3397,54.,0.53281,4.
3398,54.,1.036181,4.
3399,54.,1.359974,4.
3400,54.,1.6,4.
3401,54.,1.811438,4.
3402,54.,2.,4.
3403,54.,2.188562,4.
3404,54.,2.4,4.
3405,54.,2.640026,4.
3406,54.,2.963819,4.
3407,54.,3.46719,4.
3408,54.,4.,4.
3409,54.25916,1.401033,4.
3410,54.25916,2.598967,4.
3411,54.28284,1.717157,4.
3412,54.28284,2.282843,4.
3413,54.4,2.,4.
3414,54.49461,1.127332,4.
3415,54.49461,2.872668,4.
3416,54.5,0.,4.
3417,54.5,4.,4.
3418,54.50178,0.546711,4.
3419,54.50178,3.453289,4.
3420,54.67397,1.596265,4.
3421,54.67397,2.403735,4.
3422,54.8,2.,4.
3423,55.,0.,4.
3424,55.,4.,4.
3425,55.01248,0.5285,4.
3426,55.01248,3.4715,4.
3427,55.03824,1.054059,4.
3428,55.03824,2.945941,4.
3429,55.1184,1.541665,4.
3430,55.1184,2.458335,4.
3431,55.2,2.,4.
3432,55.5,0.,4.
3433,55.5,4.,4.
3434,55.50998,0.512084,4.
3435,55.50998,3.487916,4.
3436,55.5274,1.020598,4.
3437,55.5274,2.979402,4.
3438,55.56146,1.515394,4.
3439,55.56146,2.484606,4.
3440,55.6,2.,4.
3441,56.,0.,4.
3442,56.,0.5,4.
3443,56.,1.,4.
3444,56.,1.5,4.
3445,56.,2.,4.
3446,56.,2.5,4.
3447,56.,3.,4.
3448,56.,3.5,4.
3449,56.,4.,4.
3450,56.4,2.,4.
3451,56.43854,1.515394,4.
3452,56.43854,2.484606,4.
3453,56.4726,1.020598,4.
3454,56.4726,2.979402,4.
3455,56.49002,0.512084,4.
3456,56.49002,3.487916,4.
3457,56.5,0.,4.
3458,56.5,4.,4.
3459,56.8,2.,4.
3460,56.8816,1.541665,4.
3461,56.8816,2.458335,4.
3462,56.96176,1.054059,4.
3463,56.96176,2.945941,4.
3464,56.98752,0.5285,4.
3465,56.98752,3.4715,4.
3466,57.,0.,4.
3467,57.,4.,4.
3468,57.2,2.,4.
3469,57.32603,1.596265,4.
3470,57.32603,2.403735,4.
3471,57.49822,0.546711,4.
3472,57.49822,3.453289,4.
3473,57.5,0.,4.
3474,57.5,4.,4.
3475,57.50539,1.127332,4.
3476,57.50539,2.872668,4.
3477,57.6,2.,4.
3478,57.71716,1.717157,4.
3479,57.71716,2.282843,4.
3480,57.74084,1.401033,4.
3481,57.74084,2.598967,4.
3482,58.,0.,4.
3483,58.,0.53281,4.
3484,58.,1.036181,4.
3485,58.,1.359974,4.
3486,58.,1.6,4.
3487,58.,1.811438,4.
3488,58.,2.,4.
3489,58.,2.188562,4.
3490,58.,2.4,4.
3491,58.,2.640026,4.
3492,58.,2.963819,4.
3493,58.,3.46719,4.
3494,58.,4.,4.
3495,58.25916,1.401033,4.
3496,58.25916,2.598967,4.
3497,58.28284,1.717157,4.
3498,58.28284,2.282843,4.
3499,58.4,2.,4.
3500,58.49461,1.127332,4.
3501,58.49461,2.872668,4.
3502,58.5,0.,4.
3503,58.5,4.,4.
3504,58.50178,0.546711,4.
3505,58.50178,3.453289,4.
3506,58.67397,1.596265,4.
3507,58.67397,2.403735,4.
3508,58.8,2.,4.
3509,59.,0.,4.
3510,59.,4.,4.
3511,59.01248,0.5285,4.
3512,59.01248,3.4715,4.
3513,59.03824,1.054059,4.
3514,59.03824,2.945941,4.
3515,59.1184,1.541665,4.
3516,59.1184,2.458335,4.
3517,59.2,2.,4.
3518,59.5,0.,4.
3519,59.5,4.,4.
3520,59.50998,0.512084,4.
3521,59.50998,3.487916,4.
3522,59.5274,1.020598,4.
3523,59.5274,2.979402,4.
3524,59.56146,1.515394,4.
3525,59.56146,2.484606,4.
3526,59.6,2.,4.
3527,60.,0.,4.
3528,60.,0.5,4.
3529,60.,1.,4.
3530,60.,1.5,4.
3531,60.,2.,4.
3532,60.,2.5,4.
3533,60.,3.,4.
3534,60.,3.5,4.
3535,60.,4.,4.
3536,60.4,2.,4.
3537,60.43854,1.515394,4.
3538,60.43854,2.484606,4.
3539,60.4726,1.020598,4.
3540,60.4726,2.979402,4.
3541,60.49002,0.512084,4.
3542,60.49002,3.487916,4.
3543,60.5,0.,4.
3544,60.5,4.,4.
3545,60.8,2.,4.
3546,60.8816,1.541665,4.
3547,60.8816,2.458335,4.
3548,60.96176,1.054059,4.
3549,60.96176,2.945941,4.
3550,60.98752,0.5285,4.
3551,60.98752,3.4715,4.
3552,61.,0.,4.
3553,61.,4.,4.
3554,61.2,2.,4.
3555,61.32603,1.596265,4.
3556,61.32603,2.403735,4.
3557,61.49822,0.546711,4.
3558,61.49822,3.453289,4.
3559,61.5,0.,4.
3560,61.5,4.,4.
3561,61.50539,1.127332,4.
3562,61.50539,2.872668,4.
3563,61.6,2.,4.
3564,61.71716,1.717157,4.
3565,61.71716,2.282843,4.
3566,61.74084,1.401033,4.
3567,61.74084,2.598967,4.
3568,62.,0.,4.
3569,62.,0.53281,4.
3570,62.,1.036181,4.
3571,62.,1.359974,4.
3572,62.,1.6,4.
3573,62.,1.811438,4.
3574,62.,2.,4.
3575,62.,2.188562,4.
3576,62.,2.4,4.
3577,62.,2.640026,4.
3578,62.,2.963819,4.
3579,62.,3.46719,4.
3580,62.,4.,4.
3581,62.25916,1.401033,4.
3582,62.25916,2.598967,4.
3583,62.28284,1.717157,4.
3584,62.28284,2.282843,4.
3585,62.4,2.,4.
3586,62.49461,1.127332,4.
3587,62.49461,2.872668,4.
3588,62.5,0.,4.
3589,62.5,4.,4.
3590,62.50178,0.546711,4.
3591,62.50178,3.453289,4.
3592,62.67397,1.596265,4.
3593,62.67397,2.403735,4.
3594,62.8,2.,4.
3595,63.,0.,4.
3596,63.,4.,4.
3597,63.01248,0.5285,4.
3598,63.01248,3.4715,4.
3599,63.03824,1.054059,4.
3600,63.03824,2.945941,4.
3601,63.1184,1.541665,4.
3602,63.1184,2.458335,4.
3603,63.2,2.,4.
3604,63.5,0.,4.
3605,63.5,4.,4.
3606,63.50998,0.512084,4.
3607,63.50998,3.487916,4.
3608,63.5274,1.020598,4.
3609,63.5274,2.979402,4.
3610,63.56146,1.515394,4.
3611,63.56146,2.484606,4.
3612,63.6,2.,4.
3613,64.,0.,4.
3614,64.,0.5,4.
3615,64.,1.,4.
3616,64.,1.5,4.
3617,64.,2.,4.
3618,64.,2.5,4.
3619,64.,3.,4.
3620,64.,3.5,4.
3621,64.,4.,4.
3622,64.4,2.,4.
3623,64.43854,1.515394,4.
3624,64.43854,2.484606,4.
3625,64.4726,1.020598,4.
3626,64.4726,2.979402,4.
3627,64.49002,0.512084,4.
3628,64.49002,3.487916,4.
3629,64.5,0.,4.
3630,64.5,4.,4.
3631,64.8,2.,4.
3632,64.8816,1.541665,4.
3633,64.8816,2.458335,4.
3634,64.96176,1.054059,4.
3635,64.96176,2.945941,4.
3636,64.98752,0.5285,4.
3637,64.98752,3.4715,4.
3638,65.,0.,4.
3639,65.,4.,4.
3640,65.2,2.,4.
3641,65.32603,1.596265,4.
3642,65.32603,2.403735,4.
3643,65.49822,0.546711,4.
3644,65.49822,3.453289,4.
3645,65.5,0.,4.
3646,65.5,4.,4.
3647,65.50539,1.127332,4.
3648,65.50539,2.872668,4.
3649,65.6,2.,4.
3650,65.71716,1.717157,4.
3651,65.71716,2.282843,4.
3652,65.74084,1.401033,4.
3653,65.74084,2.598967,4.
3654,66.,0.,4.
3655,66.,0.53281,4.
3656,66.,1.036181,4.
3657,66.,1.359974,4.
3658,66.,1.6,4.
3659,66.,1.811438,4.
3660,66.,2.,4.
3661,66.,2.188562,4.
3662,66.,2.4,4.
3663,66.,2.640026,4.
3664,66.,2.963819,4.
3665,66.,3.46719,4.
3666,66.,4.,4.
3667,66.25916,1.401033,4.
3668,66.25916,2.598967,4.
3669,66.28284,1.717157,4.
3670,66.28284,2.282843,4.
3671,66.4,2.,4.
3672,66.49461,1.127332,4.
3673,66.49461,2.872668,4.
3674,66.5,0.,4.
3675,66.5,4.,4.
3676,66.50178,0.546711,4.
3677,66.50178,3.453289,4.
3678,66.67397,1.596265,4.
3679,66.67397,2.403735,4.
3680,66.8,2.,4.
3681,67.,0.,4.
3682,67.,4.,4.
3683,67.01248,0.5285,4.
3684,67.01248,3.4715,4.
3685,67.03824,1.054059,4.
3686,67.03824,2.945941,4.
3687,67.1184,1.541665,4.
3688,67.1184,2.458335,4.
3689,67.2,2.,4.
3690,67.5,0.,4.
3691,67.5,4.,4.
3692,67.50998,0.512084,4.
3693,67.50998,3.487916,4.
3694,67.5274,1.020598,4.
3695,67.5274,2.979402,4.
3696,67.56146,1.515394,4.
3697,67.56146,2.484606,4.
3698,67.6,2.,4.
3699,68.,0.,4.
3700,68.,0.5,4.
3701,68.,1.,4.
3702,68.,1.5,4.
3703,68.,2.,4.
3704,68.,2.5,4.
3705,68.,3.,4.
3706,68.,3.5,4.
3707,68.,4.,4.
3708,68.4,2.,4.
3709,68.43854,1.515394,4.
3710,68.43854,2.484606,4.
3711,68.4726,1.020598,4.
3712,68.4726,2.979402,4.
3713,68.49002,0.512084,4.
3714,68.49002,3.487916,4.
3715,68.5,0.,4.
3716,68.5,4.,4.
3717,68.8,2.,4.
3718,68.8816,1.541665,4.
3719,68.8816,2.458335,4.
3720,68.96176,1.054059,4.
3721,68.96176,2.945941,4.
3722,68.98752,0.5285,4.
3723,68.98752,3.4715,4.
3724,69.,0.,4.
3725,69.,4.,4.
3726,69.2,2.,4.
3727,69.32603,1.596265,4.
3728,69.32603,2.403735,4.
3729,69.49822,0.546711,4.
3730,69.49822,3.453289,4.
3731,69.5,0.,4.
3732,69.5,4.,4.
3733,69.50539,1.127332,4.
3734,69.50539,2.872668,4.
3735,69.6,2.,4.
3736,69.71716,1.717157,4.
3737,69.71716,2.282843,4.
3738,69.74084,1.401033,4.
3739,69.74084,2.598967,4.
3740,70.,0.,4.
3741,70.,0.53281,4.
3742,70.,1.036181,4.
3743,70.,1.359974,4.
3744,70.,1.6,4.
3745,70.,1.811438,4.
3746,70.,2.,4.
3747,70.,2.188562,4.
3748,70.,2.4,4.
3749,70.,2.640026,4.
3750,70.,2.963819,4.
3751,70.,3.46719,4.
3752,70.,4.,4.
3753,70.25916,1.401033,4.
3754,70.25916,2.598967,4.
3755,70.28284,1.717157,4.
3756,70.28284,2.282843,4.
3757,70.4,2.,4.
3758,70.49461,1.127332,4.
3759,70.49461,2.872668,4.
3760,70.5,0.,4.
3761,70.5,4.,4.
3762,70.50178,0.546711,4.
3763,70.50178,3.453289,4.
3764,70.67397,1.596265,4.
3765,70.67397,2.403735,4.
3766,70.8,2.,4.
3767,71.,0.,4.
3768,71.,4.,4.
3769,71.01248,0.5285,4.
3770,71.01248,3.4715,4.
3771,71.03824,1.054059,4.
3772,71.03824,2.945941,4.
3773,71.1184,1.541665,4.
3774,71.1184,2.458335,4.
3775,71.2,2.,4.
3776,71.5,0.,4.
3777,71.5,4.,4.
3778,71.50998,0.512084,4.
3779,71.50998,3.487916,4.
3780,71.5274,1.020598,4.
3781,71.5274,2.979402,4.
3782,71.56146,1.515394,4.
3783,71.56146,2.484606,4.
3784,71.6,2.,4.
3785,72.,0.,4.
3786,72.,0.5,4.
3787,72.,1.,4.
3788,72.,1.5,4.
3789,72.,2.,4.
3790,72.,2.5,4.
3791,72.,3.,4.
3792,72.,3.5,4.
3793,72.,4.,4.
3794,72.4,2.,4.
3795,72.43854,1.515394,4.
3796,72.43854,2.484606,4.
3797,72.4726,1.020598,4.
3798,72.4726,2.979402,4.
3799,72.49002,0.512084,4.
3800,72.49002,3.487916,4.
3801,72.5,0.,4.
3802,72.5,4.,4.
3803,72.8,2.,4.
3804,72.8816,1.541665,4.
3805,72.8816,2.458335,4.
3806,72.96176,1.054059,4.
3807,72.96176,2.945941,4.
3808,72.98752,0.5285,4.
3809,72.98752,3.4715,4.
3810,73.,0.,4.
3811,73.,4.,4.
3812,73.2,2.,4.
3813,73.32603,1.596265,4.
3814,73.32603,2.403735,4.
3815,73.49822,0.546711,4.
3816,73.49822,3.453289,4.
3817,73.5,0.,4.
3818,73.5,4.,4.
3819,73.50539,1.127332,4.
3820,73.50539,2.872668,4.
3821,73.6,2.,4.
3822,73.71716,1.717157,4.
3823,73.71716,2.282843,4.
3824,73.74084,1.401033,4.
3825,73.74084,2.598967,4.
3826,74.,0.,4.
